participant,handwriting_expert,us,condition,age,forensic_scientist,forensic_specialty,handwriting_reports,confidence,familiarity,feature,est,true
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCX.4.b,56,1.096
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCC.8.7,67,1.104
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCF.8.7,56,1.132
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCO.6.c,56,1.376
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCG.6.a,67,1.386
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCi.8.d,0,1.595
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCA.1.1,33,1.051
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCA.6.5,23,1.053
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCZ.5.a,23,1.053
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCG.7.b,78,23.57
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCG.5.4,45,26.36
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCA.3.2,90,26.686
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCY.3.2,78,24.6
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCC.2.1,34,24.91
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCG.2.1,12,26.72
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCO.4.a,45,25.459
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCJ.3.2,45,26.127
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCJ.6.5,45,26.127
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCT.15.14,45,24.805
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCB.2.1,23,25.995
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCG.1.2,78,26.123
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCM.6.5,12,48.005
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCD.7.6,34,49.275
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCY.3.2,89,51.38
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCN.6.5,56,49.814
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCB.6.5,98,50.613
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCQ.2.1,56,50.677
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCW.9.8,89,50.46
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCI.5.8,45,50.797
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCF.6.5,78,50.928
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCH.2.1,45,49.272
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCO.2.1,56,49.533
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCJ.9.8,45,51.663
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCN.4.3,89,76.011
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCD.9.8,56,76.285
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCA.2.1,78,79.627
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCG.4.3,88,71.324
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCJ.3.2,33,71.902
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCI.13.2,55,78.272
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCR.2.1,56,76.014
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCF.2.1,64,79.814
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCM.3.2,56,77.892
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCH.18.10,34,74.272
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCK.4.3,56,74.789
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCH.28.18,87,76.335
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCE.2.1,23,97.835
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCV.2.1,78,98.698
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PLCT.2.1,12,98.943
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCA.2.1,90,97.686
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCT.2.1,45,98.293
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,PUCK.2.1,77,98.657
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCi.4.3,55,97.38
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCU.3.2,78,97.468
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CLCE.2.1,45,99.088
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCH.10.5,45,80.218
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCW.8.7,23,85.151
118,Novice,US,US Novice,33,Yes,Firearms examination,0,8,6,CUCC.3.2,100,94.484
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCW.6.5,10,1.571
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCY.6.A,25,1.971
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCZ.3.2,5,2.1
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCX.4.b,10,1.096
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCC.8.7,20,1.104
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCF.8.7,20,1.132
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCO.6.c,20,1.376
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCG.6.a,20,1.386
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCi.8.d,10,1.595
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCA.1.1,20,1.051
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCA.6.5,20,1.053
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCZ.5.a,50,1.053
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCG.7.b,75,23.57
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCG.5.4,60,26.36
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCA.3.2,60,26.686
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCY.3.2,25,24.6
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCC.2.1,50,24.91
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCG.2.1,10,26.72
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCO.4.a,30,25.459
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCJ.3.2,90,26.127
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCJ.6.5,30,26.127
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCT.15.14,50,24.805
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCB.2.1,50,25.995
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCG.1.2,75,26.123
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCM.6.5,30,48.005
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCD.7.6,50,49.275
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCY.3.2,75,51.38
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCN.6.5,75,49.814
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCB.6.5,20,50.613
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCQ.2.1,50,50.677
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCW.9.8,100,50.46
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCI.5.8,50,50.797
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCF.6.5,50,50.928
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCH.2.1,50,49.272
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCO.2.1,50,49.533
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCJ.9.8,50,51.663
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCN.4.3,30,76.011
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCD.9.8,25,76.285
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCA.2.1,50,79.627
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCG.4.3,20,71.324
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCJ.3.2,60,71.902
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCI.13.2,50,78.272
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCR.2.1,75,76.014
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCF.2.1,75,79.814
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCM.3.2,75,77.892
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCH.18.10,40,74.272
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCK.4.3,40,74.789
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCH.28.18,75,76.335
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCE.2.1,95,97.835
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCV.2.1,90,98.698
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PLCT.2.1,90,98.943
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCA.2.1,80,97.686
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCT.2.1,50,98.293
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,PUCK.2.1,95,98.657
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCi.4.3,75,97.38
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCU.3.2,50,97.468
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CLCE.2.1,95,99.088
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCH.10.5,30,80.218
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCW.8.7,50,85.151
119,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,10,0,10,CUCC.3.2,90,94.484
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCW.6.5,90,1.571
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCY.6.A,50,1.971
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCZ.3.2,20,2.1
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCX.4.b,20,1.096
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCC.8.7,40,1.104
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCF.8.7,40,1.132
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCO.6.c,25,1.376
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCG.6.a,70,1.386
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCi.8.d,30,1.595
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCA.1.1,30,1.051
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCA.6.5,30,1.053
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCZ.5.a,30,1.053
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCG.7.b,95,23.57
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCG.5.4,75,26.36
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCA.3.2,50,26.686
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCY.3.2,40,24.6
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCC.2.1,30,24.91
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCG.2.1,70,26.72
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCO.4.a,85,25.459
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCJ.3.2,90,26.127
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCJ.6.5,30,26.127
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCT.15.14,20,24.805
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCB.2.1,85,25.995
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCG.1.2,10,26.123
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCM.6.5,80,48.005
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCD.7.6,30,49.275
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCY.3.2,85,51.38
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCN.6.5,85,49.814
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCB.6.5,85,50.613
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCQ.2.1,50,50.677
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCW.9.8,50,50.46
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCI.5.8,25,50.797
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCF.6.5,70,50.928
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCH.2.1,70,49.272
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCO.2.1,80,49.533
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCJ.9.8,80,51.663
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCN.4.3,60,76.011
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCD.9.8,80,76.285
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCA.2.1,85,79.627
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCG.4.3,85,71.324
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCJ.3.2,80,71.902
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCI.13.2,80,78.272
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCR.2.1,50,76.014
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCF.2.1,90,79.814
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCM.3.2,85,77.892
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCH.18.10,80,74.272
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCK.4.3,60,74.789
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCH.28.18,85,76.335
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCE.2.1,85,97.835
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCV.2.1,85,98.698
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PLCT.2.1,80,98.943
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCA.2.1,90,97.686
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCT.2.1,80,98.293
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,PUCK.2.1,90,98.657
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCi.4.3,85,97.38
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCU.3.2,85,97.468
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CLCE.2.1,90,99.088
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCH.10.5,50,80.218
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCW.8.7,75,85.151
120,Novice,Non-US,Non-US Novice,55,Yes,Other (please specify),0,70,0,CUCC.3.2,75,94.484
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCW.6.5,80,1.571
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCY.6.A,70,1.971
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCZ.3.2,80,2.09999999999999
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCX.4.b,68,1.096
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCC.8.7,20,1.104
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCF.8.7,45,1.132
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCO.6.c,5,1.376
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCG.6.a,80,1.386
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCi.8.d,80,1.595
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCA.1.1,3,1.051
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCA.6.5,20,1.053
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCZ.5.a,2,1.053
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCG.7.b,97,23.57
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCG.5.4,70,26.36
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCA.3.2,90,26.686
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCY.3.2,70,24.6
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCC.2.1,60,24.91
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCG.2.1,70,26.72
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCO.4.a,80,25.459
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCJ.3.2,65,26.127
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCJ.6.5,90,26.127
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCT.15.14,0,24.805
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCB.2.1,90,25.995
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCG.1.2,55,26.123
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCM.6.5,70,48.005
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCD.7.6,76,49.275
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCY.3.2,80,51.38
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCN.6.5,60,49.814
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCB.6.5,40,50.613
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCQ.2.1,20,50.677
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCW.9.8,89,50.46
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCI.5.8,80,50.797
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCF.6.5,80,50.928
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCH.2.1,80,49.272
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCO.2.1,40,49.533
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCJ.9.8,80,51.663
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCN.4.3,80,76.011
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCD.9.8,77,76.285
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCA.2.1,75,79.627
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCG.4.3,30,71.324
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCJ.3.2,90,71.902
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCI.13.2,40,78.272
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCR.2.1,86,76.014
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCF.2.1,40,79.814
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCM.3.2,80,77.892
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCH.18.10,45,74.272
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCK.4.3,80,74.789
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCH.28.18,70,76.335
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCE.2.1,80,97.835
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCV.2.1,75,98.698
121,Novice,US,US Novice,23,No,NA,0,60,30,PLCT.2.1,60,98.943
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCA.2.1,100,97.686
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCT.2.1,60,98.293
121,Novice,US,US Novice,23,No,NA,0,60,30,PUCK.2.1,50,98.657
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCi.4.3,90,97.38
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCU.3.2,40,97.468
121,Novice,US,US Novice,23,No,NA,0,60,30,CLCE.2.1,80,99.088
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCH.10.5,50,80.218
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCW.8.7,60,85.151
121,Novice,US,US Novice,23,No,NA,0,60,30,CUCC.3.2,99,94.484
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCW.6.5,64,1.571
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCY.6.A,65,1.971
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCZ.3.2,45,2.1
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCX.4.b,67,1.096
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCC.8.7,67,1.104
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCF.8.7,45,1.132
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCO.6.c,44,1.376
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCG.6.a,45,1.386
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCi.8.d,45,1.595
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCA.1.1,45,1.051
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCA.6.5,87,1.053
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCZ.5.a,65,1.053
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCG.7.b,34,23.57
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCG.5.4,87,26.36
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCA.3.2,67,26.686
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCY.3.2,43,24.6
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCC.2.1,65,24.91
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCG.2.1,21,26.72
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCO.4.a,86,25.459
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCJ.3.2,87,26.127
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCJ.6.5,86,26.127
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCT.15.14,76,24.805
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCB.2.1,45,25.995
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCG.1.2,86,26.123
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCM.6.5,56,48.005
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCD.7.6,86,49.275
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCY.3.2,46,51.38
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCN.6.5,66,49.814
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCB.6.5,34,50.613
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCQ.2.1,56,50.677
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCW.9.8,64,50.46
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCI.5.8,34,50.797
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCF.6.5,65,50.928
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCH.2.1,56,49.272
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCO.2.1,86,49.533
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCJ.9.8,54,51.663
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCN.4.3,78,76.011
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCD.9.8,65,76.285
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCA.2.1,34,79.627
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCG.4.3,34,71.324
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCJ.3.2,89,71.902
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCI.13.2,45,78.272
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCR.2.1,34,76.014
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCF.2.1,76,79.814
124,Novice,US,US Novice,23,No,NA,0,56,56,CLCM.3.2,65,77.892
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCH.18.10,45,74.272
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCK.4.3,86,74.789
124,Novice,US,US Novice,23,No,NA,0,56,56,CUCH.28.18,45,76.335
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCE.2.1,86,97.835
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCV.2.1,87,98.698
124,Novice,US,US Novice,23,No,NA,0,56,56,PLCT.2.1,84,98.943
124,Novice,US,US Novice,23,No,NA,0,56,56,PUCA.2.1,32,97.686
